URL;A1;A2;A4;A5;A6;A7;A8;A9;A10;A11;A12
B0_9039;74;14;utf-8;Apache;None;15790;US;CA;16/11/1998 0:00;3/03/2017 0:00;ehow.com
B0_9041;31;7;utf-8;NetDNA-cache/2.2;"public, no-cache=""Set-Cookie""";None;US;CA;22/05/1997 0:00;12/04/2017 0:00;disneycareers.com
B0_9042;86;16;iso-8859-1;Apache;None;330;US;Louisiana;9/06/2007 0:00;13/06/2016 0:00;usfencinghalloffame.com
B0_9043;44;8;iso-8859-1;nginx admin;None;470;US;AZ;6/04/1997 5:00;7/04/2017 3:42;socalbirth.org
B0_9044;54;10;ISO-8859-1;nginx;None;None;US;Arizona;19/09/2004 0:00;12/07/2016 0:00;ucomparehealthcare.com
B0_9046;26;6;UTF-8;nginx;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;18889;US;NY;15/12/2004 0:00;13/11/2016 0:00;vimeo.com
B0_9047;49;10;utf-8;Pepyaka/1.11.3;no-cache;None;None;None;26/10/2000 0:00;8/01/2017 0:00;apf.ca
B0_9048;62;11;windows-1251;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;None;None;31/05/2004 0:00;6/04/2016 0:00;russianpagesallmontreal.com
B0_9049;57;11;utf-8;nginx/1.8.0;None;23276;US;WI;2/10/1997 0:00;2/06/2016 0:00;naplesnews.com
B0_9050;22;6;ISO-8859-1;Apache;None;11565;US;DE;22/03/1999 0:00;24/03/2017 0:00;mybambino.com
B0_9051;31;6;us-ascii;Microsoft-HTTPAPI/2.0;None;324;TR;P;24/06/2009 0:00;13/06/2016 0:00;whopopular.com
B0_9052;51;9;utf-8;ATS;private;None;US;CA;22/11/2003 0:00;1/05/2014 0:00;flickr.com
B0_9054;39;9;UTF-8;Apache;None;None;None;None;14/06/2005 0:00;30/06/2010 0:00;lawyerintl.com
B0_9055;44;7;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;6738;None;None;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_9057;91;14;utf-8;Apache/2.4.16 (Unix);max-age=3600;13002;None;None;19/03/1997 0:00;7/11/2016 0:00;spike.com
B0_9058;40;10;UTF-8;Apache-Coyote/1.1;None;9631;GB;London;13/06/1997 0:00;5/11/2015 0:00;192.com
B0_9059;58;10;ISO-8859-1;Apache;None;None;None;None;5/05/2000 0:00;6/03/2017 0:00;oursportscentral.com
B0_9060;59;14;utf-8;None;max-age=10, private;2087;None;None;b;30/10/2015 0:00;guardian.co.uk
B0_9061;45;8;ISO-8859-1;Apache;None;922;US;NC;9/06/1997 0:00;24/05/2016 0:00;tvparty.com
B0_9062;25;6;iso-8859-1;Apache;None;318;None;None;8/10/2003 0:00;12/04/2016 0:00;r3consulting.net
B0_9063;65;10;utf-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0, no-cache;None;US;CO;8/05/2003 0:00;5/05/2015 0:00;photobucket.com
B0_9064;31;6;None;tsa_c;None;0;US;CA;21/01/2000 0:00;8/11/2016 0:00;twitter.com
B0_9065;65;10;UTF-8;Apache;no-cache, must-revalidate, post-check=0, pre-check=0;None;US;VA;12/01/1995 0:00;19/12/2016 0:00;moviefone.com
B0_9066;76;13;ISO-8859-1;nginx;None;162;None;None;13/05/2003 0:00;27/06/2016 0:00;greencities.com
B0_9067;75;12;UTF-8;Server;no-cache;None;US;NV;1/11/1994 0:00;30/04/2014 0:00;amazon.com
B0_9068;39;9;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;6/08/2010 0:00;27/04/2015 0:00;american-accent-for-actors.com
B0_9069;122;18;UTF-8;nginx/1.12.0;no-cache, must-revalidate, max-age=0;3256;CA;ONTARIO;11/09/2010 0:00;15/09/2014 0:00;capitalcriticscircle.com
B0_9070;17;6;ISO-8859-1;Apache/2.2.3 (Red Hat);None;None;None;None;None;None;sfsu.edu
B0_9071;39;8;utf-8;YouTubeFrontEnd;no-cache;None;None;None;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_9072;85;12;utf-8;None;private;16074;None;None;13/10/2004 0:00;14/10/2016 0:00;publicbackgroundchecks.com
B0_9073;64;12;ISO-8859-1;Apache/2.2.31 (CentOS);None;None;CA;ON;17/09/2006 0:00;24/03/2016 0:00;cultureofsoccer.com
B0_9074;41;8;utf-8;Apache/2.4.6 (CentOS) mod_perl/2.0.10 Perl/v5.16.3;None;None;US;Washington;7/05/1998 4:00;9/02/2017 0:50;trainweb.org
B0_9075;95;17;UTF-8;nginx;None;None;US;CA;3/03/2000 0:00;12/01/2017 0:00;wordpress.com
B0_9076;30;8;iso-8859-1;Apache/2.2.15 (CentOS);None;286;US;WA;21/06/2001 0:00;11/03/2017 0:00;xpie.net
B0_9077;57;10;None;None;None;None;US;NY;12/03/1999 0:00;16/11/2016 0:00;about.com
B0_9078;52;11;UTF-8;nginx;no-store, no-cache, must-revalidate;None;None;None;b;1/04/2017 0:00;bfi.org.uk
B0_9080;57;11;UTF-8;mw2106.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_9081;54;12;ISO-8859-1;Apache/2.2.15 (Red Hat);None;None;None;None;None;None;indiana.edu
B0_9082;37;7;UTF-8;Apache/2.4.25 (cPanel) OpenSSL/1.0.1e-fips mod_bwlimited/1.4;no-cache, must-revalidate, max-age=0;5251;None;None;5/10/2006 0:00;10/10/2014 0:00;stevealfordinn.com
B0_9083;32;8;iso-8859-1;Apache/2.2.29 (Amazon);None;666;US;New York;16/10/2009 17:15;21/07/2016 14:31;tfrrs.org
B0_9084;69;12;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;CO;4/01/2000 0:00;6/08/2014 0:00;aquinasandmore.com
B0_9085;89;10;UTF-8;nginx/1.4.6 (Ubuntu);None;None;US;CA;14/12/1995 5:00;6/12/2016 21:52;archive.org
B0_9086;62;12;UTF-8;Server;no-cache;None;None;None;1/11/1994 0:00;30/04/2014 0:00;amazon.com
B0_9087;57;10;UTF-8;Apache;no-cache, must-revalidate, post-check=0, pre-check=0;None;US;VA;12/01/1995 0:00;19/12/2016 0:00;moviefone.com
B0_9089;54;13;UTF-8;nginx;max-age=1;None;PA;PANAMA;11/11/2007 0:00;18/12/2015 0:00;duckduckgo.com
B0_9090;73;14;utf-8;nginx/1.8.0;None;55418;US;va;10/05/1996 0:00;9/04/2017 0:00;kffl.com
B0_9091;43;9;ISO-8859-1;nginx;max-age=600, private, must-revalidate;None;None;None;9/12/2003 0:00;5/12/2015 0:00;babynology.com
B0_9092;34;7;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;7500;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_9093;27;8;ISO-8859-1;None;None;34;IN;Not Applicable;None;None;bsnl.co.in
B0_9094;95;15;ISO-8859-1;Apache/2.2.3 (Red Hat);private;None;None;None;27/09/1998 0:00;16/07/2009 0:00;bnbfinder.com
B0_9095;38;7;ISO-8859-1;Apache;private;None;US;CA;25/04/2000 0:00;4/08/2015 0:00;deviantart.com
B0_9096;49;10;UTF-8;nginx;None;None;None;None;30/11/2006 0:00;17/04/2015 0:00;lyricsmode.com
B0_9097;36;8;UTF-8;mw2168.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_9098;56;9;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;MA;23/04/1996 0:00;5/01/2017 0:00;artfact.com
B0_9099;52;10;UTF-8;Apache;private;2102;US;CA;11/09/1997 4:00;9/12/2015 14:43;craigslist.org
B0_9101;89;15;ISO-8859-1;nginx/1.8.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;None;None;6/05/2006 0:00;8/05/2016 0:00;picarena.com
B0_9103;63;13;utf-8;cloudflare-nginx;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;34574;None;None;11/09/2009 0:00;26/10/2016 0:00;findusfast.ca
B0_9104;69;12;UTF-8;Server;no-cache;None;US;NV;1/11/1994 0:00;30/04/2014 0:00;amazon.com
B0_9105;37;8;ISO-8859-1;Apache/2.4.7 (Ubuntu);no-store, no-cache, must-revalidate, post-check=0, pre-check=0;4816;CA;On;6/12/1999 0:00;24/11/2015 0:00;gscrentals.com
B0_9106;83;16;utf-8;;None;None;US;NY;17/06/1993 0:00;29/08/2013 0:00;forbes.com
B0_9107;137;23;UTF-8;Apache/2.4.25 (Debian);private;195;None;None;8/05/2007 0:00;14/05/2016 0:00;corruptedfilerepair.com
B0_9109;64;9;ISO-8859-1;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;IN;Kerala;13/07/2004 12:52;23/06/2016 0:57;prathamam.org
B0_9111;61;10;utf-8;Apache/2.2.14 (Ubuntu);public, max-age=0;4344;US;FL;28/12/1995 0:00;28/10/2016 0:00;nascar.com
B0_9112;29;8;ISO-8859-1;Apache/2.2.27 (Unix) OpenAM Web Agent/4.0.1-1 mod_ssl/2.2.27 OpenSSL/1.0.1p PHP/5.3.28;None;3398;None;None;None;None;utexas.edu
B0_9114;77;14;ISO-8859-1;cloudflare-nginx;None;None;None;None;21/03/2006 0:00;13/03/2016 0:00;destructoid.com
B0_9115;120;20;UTF-8;Apache;no-cache, must-revalidate, max-age=0;None;None;None;28/02/2007 0:00;27/01/2017 0:00;e-rockford.com
B0_9116;57;10;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;None;None;isthisyour.name
B0_9117;23;6;ISO-8859-1;nginx;None;1772;US;CT;9/07/2004 1:11;21/04/2017 0:10;afcubridge.org
B0_9118;71;15;UTF-8;nginx;None;None;US;CA;3/03/2000 0:00;12/01/2017 0:00;wordpress.com
B0_9119;33;8;us-ascii;Microsoft-IIS/7.5;None;324;None;None;26/06/2007 0:00;7/08/2016 0:00;goldenmap.com
B0_9120;71;13;ISO-8859-1;Apache;private;None;US;CA;25/04/2000 0:00;4/08/2015 0:00;deviantart.com
B0_9121;35;6;ISO-8859-1;Microsoft-IIS/7.0;None;11;US;CA;20/06/1997 0:00;7/05/2015 0:00;cafepress.com
B0_9122;56;9;ISO-8859-1;cloudflare-nginx;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;None;None;20/02/2006 0:00;22/12/2016 0:00;weatherforecastmap.com
B0_9123;30;7;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_9124;53;9;UTF-8;Apache/2.4.6 (CentOS);max-age=0, no-cache, no-store;24428;None;None;25/01/1995 0:00;5/12/2013 0:00;reference.com
B0_9125;35;8;UTF-8;Apache-Coyote/1.1;None;18525;US;FL;30/11/1998 0:00;3/03/2017 0:00;foreclosure.com
B0_9126;34;7;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_9127;51;11;ISO-8859-1;Apache;private, post-check=0, pre-check=0, max-age=0;0;None;None;4/09/2006 0:00;5/09/2016 0:00;forumice.com
B0_9128;53;10;us-ascii;Microsoft-HTTPAPI/2.0;None;324;United Kingdom;None;None;None;explained.at
B0_9129;31;9;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;CA;23/04/1995 0:00;23/03/2017 0:00;ktvu.com
B0_9130;52;12;utf-8;Microsoft-IIS/8.0;public, max-age=231;92858;None;None;16/12/1997 0:00;17/10/2016 0:00;e-soccer.com
B0_9131;48;10;UTF-8;mw2233.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_9132;38;7;ISO-8859-1;nginx;private, no-cache, no-store, must-revalidate;1502;None;None;22/12/1999 0:00;24/05/2012 0:00;hockeyfights.com
B0_9133;54;9;utf-8;Apache;None;20070;None;None;11/09/2003 0:00;4/10/2010 0:00;lovetoknow.com
B0_9135;35;7;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_9136;66;12;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_9137;39;7;ISO-8859-1;None;private;None;CA;ON;14/06/2007 0:00;24/06/2016 0:00;mahitackle.com
B0_9138;64;11;utf-8;nginx/1.8.0;None;24662;None;None;29/04/1994 0:00;30/08/2013 0:00;usatoday.com
B0_9140;56;10;utf-8;cloudflare-nginx;public, max-age=7200;None;US;CO;28/09/1996 0:00;26/09/2016 0:00;songlyrics.com
B0_9141;36;9;utf-8;nginx/1.1.19;no-cache;1402;None;None;9/12/1996 0:00;9/10/2015 0:00;spoke.com
B0_9142;54;12;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;2/10/2007 0:00;20/07/2014 0:00;corporationwiki.com
B0_9143;34;7;None;tsa_c;None;0;US;CA;21/01/2000 0:00;8/11/2016 0:00;twitter.com
B0_9144;97;17;UTF-8;Apache;None;28937;None;None;12/05/2003 0:00;22/04/2016 0:00;prphotos.com
B0_9145;25;7;None;tsa_c;None;0;US;CA;21/01/2000 0:00;8/11/2016 0:00;twitter.com
B0_9146;54;9;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;None;None;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_9147;147;27;UTF-8;nginx/1.6.2;private, no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;None;None;29/07/2004 0:00;9/04/2014 0:00;realitywanted.com
B0_9148;74;15;utf-8;ATS;no-store, no-cache, private, max-age=0;None;US;CA;18/01/1995 0:00;26/08/2015 0:00;yahoo.com
B0_9149;34;7;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;14860;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_9150;54;10;UTF-8;Apache;private;2085;US;CA;11/09/1997 4:00;9/12/2015 14:43;craigslist.org
B0_9151;73;9;ISO-8859-1;Apache;None;3671;None;None;6/09/2002 0:00;23/07/2016 0:00;floridalighttacklecharters.com
B0_9152;61;10;utf-8;nginx;None;None;None;None;21/02/2000 0:00;25/09/2016 0:00;berecruited.com
B0_9153;33;8;UTF-8;Server;None;None;US;WA;5/01/1996 0:00;5/05/2016 0:00;imdb.com
B0_9154;38;10;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;18/07/2007 0:00;2/02/2017 0:00;skillwho.com
B0_9155;100;20;UTF-8;nginx;no-cache, must-revalidate, max-age=0;None;US;CA;3/03/2000 0:00;12/01/2017 0:00;wordpress.com
B0_9156;36;8;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;None;None;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_9157;98;18;UTF-8;Jetty(9.0.z-SNAPSHOT);None;None;US;NY;12/03/1999 0:00;16/11/2016 0:00;about.com
B0_9158;37;9;ISO-8859-1;nginx/1.12.0;None;3615;US;NY;22/07/1995 4:00;24/05/2015 6:26;wfn.org
B0_9160;51;10;UTF-8;mw2184.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_9162;36;9;ISO-8859-1;None;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;linkedin.com
B0_9163;97;15;ISO-8859-1;Apache/2.2.22 (Ubuntu);None;4903;BE;None;2/07/2008 0:00;3/07/2016 0:00;musicadefilm.com
B0_9164;31;6;utf-8;None;no-cache;None;None;None;22/02/1996 0:00;16/01/2015 0:00;myspace.com
B0_9165;32;7;utf-8;None;post-check=0, pre-check=0, no-store;None;PL;KUJAWSKO-POMORSKIE;28/04/2006 0:00;5/05/2016 0:00;wikidot.com
B0_9166;50;8;UTF-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;23546;US;FL;18/11/1997 0:00;12/03/2017 0:00;sportsmemorabilia.com
B0_9167;25;6;iso-8859-1;Apache;None;199;PA;Panama;17/09/2008 4:10;16/04/2017 7:23;shemalejapan.org
B0_9168;26;6;UTF-8;nginx;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;14836;US;NY;15/12/2004 0:00;13/11/2016 0:00;vimeo.com
B0_9169;47;11;UTF-8;Apache/2.4.16 (Ubuntu);no-cache;None;None;None;22/09/2002 0:00;22/09/2016 0:00;justia.com
B0_9170;60;12;UTF-8;Server;no-cache;None;None;None;1/11/1994 0:00;30/04/2014 0:00;amazon.com
B0_9171;61;12;UTF-8;Apache/2.2.3 (Red Hat);max-age=7;39206;None;None;16/10/2000 0:00;25/10/2016 0:00;cbc.ca
B0_9172;81;13;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;30/10/2006 0:00;24/08/2009 0:00;checkoutmycards.com
B0_9173;42;10;utf-8;None;public, max-age=1800;11724;None;None;None;None;wa.gov.au
B0_9174;54;10;utf-8;Apache;private, s-maxage=0, max-age=0, must-revalidate;51099;CA;ON;9/12/2003 0:00;22/10/2016 0:00;wikia.com
B0_9175;47;10;UTF-8;Apache;None;3042;US;CA;20/10/1998 0:00;4/12/2013 0:00;ask.com
B0_9177;37;8;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;None;None;wisc.edu
B0_9178;54;8;iso-8859-1;ATS/5.3.0;None;None;US;CA;4/09/2004 0:00;6/08/2016 0:00;avalongamecon.com
B0_9179;34;8;UTF-8;Apache;None;8587;US;FL;27/11/1995 5:00;7/04/2016 17:10;bis.org
B0_9180;79;17;UTF-8;nginx;no-cache, must-revalidate;14;None;None;26/12/1995 0:00;26/12/2016 0:00;cobizmag.com
B0_9181;26;8;ISO-8859-1;cloudflare-nginx;None;None;US;CA;7/02/2007 0:00;24/01/2017 0:00;eastofla.com
B0_9182;39;9;iso-8859-1;nginx/1.12.0;None;None;CA;QC;19/01/2007 19:26;3/02/2017 0:20;irhcfq.org
B0_9183;108;18;UTF-8;cloudflare-nginx;no-cache, must-revalidate, max-age=0;None;None;None;16/07/1999 0:00;9/06/2015 0:00;redorbit.com
B0_9184;76;15;utf-8;nginx;max-age=300;15561;US;NY;14/02/1995 0:00;14/01/2017 0:00;mtv.com
B0_9186;54;13;UTF-8;Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 PHP/5.6.13 mod_perl/2.0.8 Perl/v5.10.1;no-cache, must-revalidate, max-age=0;None;None;None;19/07/2009 17:14;19/07/2016 16:17;thecup.us
B0_9187;24;6;iso-8859-1;Apache mod_bwlimited/1.4;None;322;CA;BC;21/10/2002 0:00;4/04/2017 0:00;toursquebec.com
B0_9188;81;12;UTF-8;Apache-Coyote/1.1;"no-cache=""set-cookie""";18060;None;None;9/01/2007 0:00;30/04/2013 0:00;worthpoint.com
B0_9189;53;8;utf-8;None;None;12619;US;PA;7/08/1995 0:00;27/03/2014 0:00;fandango.com
B0_9190;112;17;UTF-8;Apache;no-cache,no-store,must-revalidate;52951;US;MA;23/03/1999 0:00;19/03/2016 0:00;tripadvisor.com
B0_9192;29;6;ISO-8859-1;Apache;no-store;None;None;None;22/04/1997 0:00;22/02/2017 0:00;mylife.com
B0_9193;44;11;ISO-8859-1;None;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;linkedin.com
B0_9195;34;8;UTF-8;mw2186.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_9196;44;9;ISO-8859-1;nginx;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;18891;US;CA;22/09/1999 0:00;8/09/2016 0:00;mademan.com
B0_9197;22;6;UTF-8;nginx;no-cache, must-revalidate, max-age=0;None;US;Connecticut;9/09/2000 23:59;9/08/2015 18:44;p2pdarien.org
B0_9198;52;10;utf-8;nginx/1.10.1 + Phusion Passenger 5.0.30;no-cache, no-store;None;None;None;21/02/1995 0:00;19/02/2017 0:00;mahalo.com
B0_9199;45;10;utf-8;ATS;None;632;US;CA;18/01/1995 0:00;26/08/2015 0:00;yahoo.com
B0_9200;51;9;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_9201;111;24;us-ascii;Microsoft-HTTPAPI/2.0;None;264;None;None;20/12/1996 0:00;19/06/2016 0:00;ussoccer.com
B0_9202;54;10;utf-8;Server;max-age=0, private, must-revalidate;None;None;None;9/12/2002 0:00;2/05/2014 0:00;goodreads.com
B0_9203;27;7;iso-8859-1;Apache/2.4.7 (Ubuntu);None;282;None;None;17/03/1999 0:00;25/01/2016 0:00;nstein.com
B0_9204;43;9;ISO-8859-1;None;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;linkedin.com
B0_9205;46;10;utf-8;nginx;no-cache, no-store, max-age=0, must-revalidate;None;US;California;24/09/2006 0:00;26/08/2015 0:00;scribd.com
B0_9206;60;13;UTF-8;mw2192.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_9208;67;10;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;4/03/1997 0:00;14/11/2015 0:00;electricscotland.com
B0_9209;38;10;UTF-8;Apache;no-cache, no-store, max-age=0, must-revalidate;327;None;None;22/04/1997 0:00;22/02/2017 0:00;mylife.com
B0_9210;39;8;utf-8;YouTubeFrontEnd;no-cache;None;None;None;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_9211;56;9;UTF-8;;None;19959;None;None;18/06/2004 0:00;13/06/2016 0:00;powerandlightdistrict.com
B0_9212;36;8;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;WA;27/05/2004 0:00;28/04/2017 0:00;funmaza.com
B0_9213;53;10;utf-8;nginx/1.12.0;None;None;US;MA;3/12/2000 0:00;6/11/2015 0:00;hockey-reference.com
B0_9214;40;9;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;None;None;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_9215;31;7;ISO-8859-1;Apache;no-store;None;None;None;22/04/1997 0:00;22/02/2017 0:00;mylife.com
B0_9216;61;10;us-ascii;Microsoft-IIS/7.5;None;324;None;None;17/11/2006 0:00;31/03/2016 0:00;docstoc.com
B0_9217;44;9;ISO-8859-1;Apache;None;11682;FR;None;14/09/2010 19:19;22/02/2017 1:44;oocities.org
B0_9218;47;10;utf-8;nginx;public, max-age=900;None;None;None;None;None;usc.edu
B0_9219;75;14;ISO-8859-1;Sucuri/Cloudproxy;None;None;None;None;7/06/2005 0:00;17/04/2017 0:00;accurateshooter.com
B0_9220;45;10;utf-8;None;None;14494;None;None;24/01/2001 0:00;24/01/2017 0:00;sensagent.com
B0_9221;75;11;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;5/06/2003 0:00;26/11/2014 0:00;thefreedictionary.com
B0_9222;55;11;UTF-8;Microsoft-IIS/8.5;None;7143;None;None;28/03/2000 0:00;26/03/2016 0:00;biz-stay.com
B0_9223;34;7;UTF-8;None;None;73;None;None;25/05/2000 0:00;29/04/2015 0:00;ndnation.com
B0_9224;86;15;UTF-8;nginx/1.11.2;None;10273;None;None;18/05/2001 0:00;19/03/2016 0:00;boardreader.com
B0_9225;49;8;ISO-8859-1;Microsoft-IIS/7.5;None;11;US;WA;13/09/2000 0:00;29/08/2016 0:00;absoluteastronomy.com
B0_9226;29;8;utf-8;Apache;store, no-cache, must-revalidate, post-check=0, pre-check=0;None;None;None;None;None;qc.ca
B0_9227;81;13;UTF-8;Apache;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;None;None;24/04/2006 0:00;17/02/2017 0:00;manufacturingcrossing.com
B0_9228;40;7;iso-8859-1;ATS/5.3.0;None;None;CA;ON;14/07/2009 14:01;23/06/2016 1:03;williamhpeck.org
B0_9230;43;8;UTF-8;nginx/0.5.32;private, no-store, no-cache, must-revalidate;9366;None;None;23/04/1999 0:00;27/02/2017 0:00;rentalo.com
B0_9233;90;10;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;23/07/2003 0:00;7/06/2013 0:00;clickitticket.com
B0_9234;82;20;ISO-8859-1;Apache;private;None;None;None;15/06/2010 0:00;16/06/2016 0:00;droidxforum.com
B0_9235;70;16;UTF-8;519;None;11398;None;None;11/01/2005 0:00;23/01/2014 0:00;4shared.com
B0_9236;57;10;ISO-8859-1;Apache/2.2.11 (Unix) mod_ssl/2.2.11 OpenSSL/0.9.8i DAV/2 PHP/5.2.14 mod_perl/2.0.4 Perl/v5.10.0;None;44633;None;None;None;None;devry.edu
B0_9238;35;7;ISO-8859-1;None;no-cache;6750;US;NC;24/02/2000 0:00;20/04/2016 0:00;bizjournals.com
B0_9239;54;10;utf-8;Apache;public, max-age=900, no-store, no-cache, must-revalidate, post-check=0, pre-check=0;0;None;None;None;None;wa.gov
B0_9240;26;6;iso-8859-1;Apache/2;None;345;US;NC;29/01/1999 0:00;2/02/2016 0:00;columbuslaser.com
B0_9241;46;8;utf-8;fs2;None;379;None;None;27/03/1995 0:00;27/01/2015 0:00;nydailynews.com
B0_9242;53;11;utf-8;nginx/1.12.0;None;None;US;MA;7/01/2003 0:00;6/11/2015 0:00;pro-football-reference.com
B0_9244;42;7;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;4652;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_9245;48;9;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_9246;48;9;iso-8859-1;Apache/2.4.7 (Ubuntu);None;303;US;Colorado;9/01/2004 12:43;14/03/2017 2:54;wikinfo.org
B0_9247;80;15;UTF-8;Apache-Coyote/1.1;max-age=900, public;None;US;ca;14/05/1999 0:00;28/06/2016 0:00;rottentomatoes.com
B0_9248;73;12;UTF-8;Server;no-cache;None;US;NV;1/11/1994 0:00;30/04/2014 0:00;amazon.com
B0_9249;39;8;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_9250;23;6;iso-8859-1;Apache/2.2.22 (EL);None;275;None;None;3/12/2008 0:00;19/04/2015 0:00;indianamat.com
B0_9251;37;7;ISO-8859-1;Apache/2.4;None;77337;US;OH;28/01/2004 0:00;24/01/2017 0:00;craigboldman.com
B0_9252;45;11;ISO-8859-1;None;None;1819;None;None;2/11/2002 0:00;2/02/2017 0:00;linkedin.com
B0_9253;22;6;utf-8;Pepyaka/1.11.3;no-cache;1100;None;None;3/02/2015 0:00;1/02/2017 0:00;asamcgill.com
B0_9254;60;10;ISO-8859-1;Sucuri/Cloudproxy;None;None;None;None;5/07/2000 0:00;6/10/2016 0:00;galeriebeauchamp.com
B0_9255;54;9;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;5/06/2003 0:00;26/11/2014 0:00;thefreedictionary.com
B0_9256;66;13;UTF-8;Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.5.38;None;None;AU;None;20/07/2006 0:00;5/03/2013 0:00;whosdatedwho.com
B0_9257;28;7;UTF-8;Apache/2.4.25 (Amazon) PHP/7.0.14;private, must-revalidate, max-age=0;12219;US;NC;9/05/2000 17:31;11/10/2016 0:20;aboutus.org
B0_9258;37;7;iso-8859-1;Apache/2.4.23 (Unix) OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4;None;454;None;None;13/01/2000 0:00;30/01/2012 0:00;historywiz.com
B0_9259;59;9;ISO-8859-1;nginx/1.4.6 (Ubuntu);None;31416;US;FL;6/01/1994 0:00;20/02/2015 0:00;hollywood.com
