URL;URL_LENGTH;NUMBER_SPECIAL_CHARACTERS;CHARSET;SERVER;CACHE_CONTROL;CONTENT_LENGTH;WHOIS_COUNTRY;WHOIS_STATEPROV;WHOIS_REGDATE;UPDATE_DATE;WHITIN_DOMAIN;TCP_CONVERSATION_EXCHANGE;DIST_REMOTE_TCP_PORT;REMOTE_IPS;APP_BYTES;UDP_PACKETS;TCP_URG_PACKETS;SOURCE_APP_PACKETS;REMOTE_APP_PACKETS;SOURCE_APP_BYTES;REMOTE_APP_BYTES;DURATION;AVG_LOCAL_PKT_RATE;AVG_REMOTE_PKT_RATE;APP_PACKETS;DNS_QUERY_TIMES;TIPO
B0_278;78;13;UTF-8;MW2224.CODFW.WMNET;PRIVATE, S-MAXAGE=0, MAX-AGE=0, MUST-REVALIDATE;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;WIKIPEDIA.ORG;39;35;2;5949;0;0;47;47;32891;6557;7133638;NA;NA;47;8;BENIGNA
B0_279;73;15;ISO-8859-1;SQUID;NA;3591;US;CA;2/06/1994 0:00;6/01/2017 0:00;ALLMUSIC.COM;23;4;3;2425;0;0;29;36;33598;2881;7139786;NA;NA;29;6;BENIGNA
B0_28;56;11;US-ASCII;MICROSOFT-HTTPAPI;NA;324;AU;NA;22/07/2008 0:00;22/07/2016 0:00;ALLSTARPICS.NET;20;2;7;1876;0;0;26;17;2205;2354;1134408;NA;NA;26;6;BENIGNA
B0_280;47;11;UTF-8;APACHE;PUBLIC, MAX-AGE=0;NA;NA;NA;NA;NA;IAS.EDU;15;1;7;1552;0;0;21;20;2790;2000;7155794;NA;NA;21;6;BENIGNA
B0_281;48;11;ISO-8859-1;NA;NA;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;LINKEDIN.COM;44;31;4;6925;0;0;52;43;17604;7525;7240953;NA;NA;52;8;BENIGNA
B0_282;24;8;ISO-8859-1;APACHE;NA;224;US;MA;26/02/2009 0:00;6/01/2017 0:00;A-TEAM-BAND.COM;19;2;4;2131;0;0;23;23;9471;2441;7244591;NA;NA;23;4;BENIGNA
B0_284;82;17;UTF-8;CLOUDFLARE-NGINX;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;US;FL;9/07/1995 0:00;25/05/2016 0:00;FUGITIVE.COM;3;0;1;488;0;0;5;6;482;632;NA;NA;NA;5;2;BENIGNA
B0_285;23;6;UTF-8;NA;NO-CACHE;NA;US;WI;23/04/1999 0:00;25/07/2016 0:00;WEBFEDERAL.COM;4;0;1;519;0;0;8;8;1138;823;7248428;NA;NA;8;4;BENIGNA
B0_287;47;9;UTF-8;APACHE;NA;NA;US;PENNSYLVANIA;29/05/1996 0:00;28/04/2015 0:00;OBERMAYER.COM;31;0;6;3312;0;0;35;38;36225;3612;7283758;NA;NA;35;4;BENIGNA
B0_288;45;9;UTF-8;APACHE;PRIVATE, S-MAXAGE=0, MAX-AGE=0, MUST-REVALIDATE;44447;CA;ON;9/12/2003 0:00;22/10/2016 0:00;WIKIA.COM;185;0;2;13834;0;0;187;263;488313;13992;7284344;NA;NA;187;2;BENIGNA
B0_289;44;9;UTF-8;APACHE;PRIVATE, S-MAXAGE=0, MAX-AGE=0, MUST-REVALIDATE;44446;CA;ON;9/12/2003 0:00;22/10/2016 0:00;WIKIA.COM;157;2;5;11053;0;0;159;176;284743;11211;7307390;NA;NA;159;2;BENIGNA
B0_29;46;10;UTF-8;NGINX;MAX-AGE=0, PRIVATE, MUST-REVALIDATE;NA;US;NEVADA;15/12/2004 0:00;25/02/2015 0:00;SHOPWIKI.COM;24;2;10;3146;0;0;28;30;4258;3442;1146557;NA;NA;28;4;BENIGNA
B0_290;36;8;US-ASCII;CLOUDFLARE-NGINX;NA;NA;NA;NA;10/06/2005 0:00;4/06/2015 0:00;VEROMI.COM;18;2;6;1706;0;0;22;19;2165;1994;NA;NA;NA;22;4;BENIGNA
B0_291;42;8;UTF-8;APACHE;MAX-AGE=3600, PUBLIC, MUST-REVALIDATE, PROXY-REVALIDATE;NA;UK;UK;27/02/1996 0:00;27/01/2016 0:00;NME.COM;33;0;5;2706;0;0;37;35;41737;2982;7335367;NA;NA;37;4;BENIGNA
B0_292;46;9;UTF-8;NA;MAX-AGE=30;7758;US;NY;26/07/1995 0:00;21/07/2016 0:00;BIOGRAPHY.COM;127;0;3;8942;0;0;131;144;233106;9242;7336143;NA;NA;131;4;BENIGNA
B0_294;53;7;ISO-8859-1;ATS;NA;NA;CA;ON;27/05/2002 0:00;28/04/2017 0:00;PROGRESSIVEROCKBR.COM;12;6;7;1017;0;0;18;17;1563;1503;NA;NA;NA;18;6;BENIGNA
B0_295;38;9;UTF-8;ATS;NA;618;US;CA;18/01/1995 0:00;26/08/2015 0:00;YAHOO.COM;46;17;7;5306;0;0;54;42;39325;5906;7493202;NA;NA;54;8;BENIGNA
B0_296;59;11;US-ASCII;MICROSOFT-HTTPAPI;NA;324;AU;NA;22/07/2008 0:00;22/07/2016 0:00;ALLSTARPICS.NET;24;3;6;2752;0;0;30;24;8910;3230;7514719;NA;NA;30;6;BENIGNA
B0_297;26;7;UTF-8;NGINX;MUST-REVALIDATE;NA;US;NY;23/03/1995 0:00;3/03/2017 0:00;WN.COM;21;8;9;2373;0;0;25;27;6199;2637;7522865;NA;NA;25;4;BENIGNA
B0_298;47;8;ISO-8859-1;APACHE;NA;479;CA;ON;18/10/2002 0:00;17/10/2016 0:00;DOGHOUSEBOXING.COM;31;7;8;3007;0;0;35;29;23628;3335;7559104;NA;NA;35;4;BENIGNA
B0_299;57;10;ISO-8859-1;NGINX;PRIVATE, NO-CACHE, NO-STORE, MUST-REVALIDATE;1510;US;OHIO;8/01/2004 0:00;3/01/2017 0:00;MANTA.COM;37;9;11;5965;0;0;43;47;20145;6439;7566646;NA;NA;43;6;BENIGNA
B0_3;63;12;UTF-8;APACHE;NA;NA;NA;NA;NA;NA;SHORTSWEETPOEMS.COM;48;0;1;3840;0;0;52;51;52729;4156;680743;NA;NA;52;4;BENIGNA
B0_30;41;7;ISO-8859-1;APACHE;NA;281;US;PA;9/03/2010 0:00;18/01/2013 0:00;LINKINPARKRADIOTAKEOVER.COM;18;0;3;1868;0;0;22;23;18348;2202;1148186;NA;NA;22;4;BENIGNA
B0_300;97;19;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;7778;NA;NA;NA;NA;QC.CA;19;3;4;1948;0;0;23;26;12186;2280;7717074;NA;NA;23;4;BENIGNA
B0_301;108;23;UTF-8;MICROSOFT-IIS;PRIVATE, NO-STORE, MUST-REVALIDATE;NA;US;NJ;26/06/1996 0:00;22/05/2015 0:00;NJEDA.COM;9;0;3;1481;0;0;13;12;1327;1773;7718158;NA;NA;13;4;BENIGNA
B0_302;58;8;ISO-8859-1;APACHE;NA;345;US;FL;1/10/2001 0:00;16/01/2017 0:00;BORELLOTRAVEL.COM;9;0;3;1481;0;0;13;12;1327;1773;7718158;NA;NA;13;4;BENIGNA
B0_303;32;7;ISO-8859-1;APACHE;NA;287;US;MO;30/08/1998 0:00;22/12/2016 0:00;TIGERBOARD.COM;71;0;3;10999;0;0;73;70;88707;11147;7718494;NA;NA;73;2;BENIGNA
B0_304;46;8;ISO-8859-1;NGINX;MAX-AGE=1;2886;NA;NA;22/04/1999 0:00;9/09/2016 0:00;FORTTOURS.COM;74;0;2;18084;0;0;78;96;113453;18384;7719004;NA;NA;78;4;BENIGNA
B0_305;36;7;UTF-8;APACHE;MUST-REVALIDATE, PRIVATE, MAX-AGE=0;19879;US;CA;4/04/2006 0:00;3/03/2017 0:00;SPOKEO.COM;61;7;6;6100;0;0;65;79;123896;6388;7727354;NA;NA;65;4;BENIGNA
B0_306;46;10;ISO-8859-1;NGINX;PRIVATE, NO-CACHE, NO-STORE, MUST-REVALIDATE;1510;US;OHIO;8/01/2004 0:00;3/01/2017 0:00;MANTA.COM;20;2;6;3089;0;0;24;24;7088;3391;7728703;NA;NA;24;4;BENIGNA
B0_307;48;9;ISO-8859-1;NA;NO-CACHE;6748;NA;NA;28/11/1999 0:00;9/09/2013 0:00;PIPL.COM;24;2;5;3179;0;0;30;29;11372;3613;7879355;NA;NA;30;6;BENIGNA
B0_308;35;6;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;PA;27/06/2004 0:00;19/11/2012 0:00;SPELLINGCENTER.COM;23;8;5;3087;0;0;29;27;19078;3535;7880147;NA;NA;29;6;BENIGNA
B0_309;40;8;ISO-8859-1;NA;NA;NA;US;ME;5/11/2008 0:00;7/10/2016 0:00;JOSHUAMADORE.COM;17;3;9;1394;0;0;19;20;12358;1546;7889707;NA;NA;19;2;BENIGNA
B0_31;66;12;ISO-8859-1;APACHE;NA;251;NA;NA;29/08/2001 0:00;26/04/2015 0:00;HIGH-SCHOOLS.COM;11;1;7;1012;0;0;15;15;1806;1316;1155247;NA;NA;15;4;BENIGNA
B0_310;28;7;US-ASCII;MICROSOFT-IIS;NA;324;NA;NA;16/08/2016 0:00;26/03/2017 0:00;ARIKAIRLINES.ORG.UK;17;1;7;1848;0;0;23;24;2167;2322;NA;NA;NA;23;6;BENIGNA
B0_311;44;9;ISO-8859-1;APACHE;NA;338;NA;NA;NA;NA;BC.CA;9;0;2;870;0;0;11;12;5876;1020;7911337;NA;NA;11;2;BENIGNA
B0_312;33;6;UTF-8;MICROSOFT-IIS;NA;39;US;AL;19/08/2012 0:00;24/06/2016 0:00;SOUTHAFRICAMARKETING.COM;24;1;4;3375;0;0;28;30;18396;3703;7911862;NA;NA;28;4;BENIGNA
B0_313;106;19;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;CO;27/01/2011 0:00;5/01/2017 0:00;ONESOURCEBLOG.COM;18;13;4;3381;0;0;24;22;14656;3851;7912539;NA;NA;24;6;BENIGNA
B0_314;42;8;UTF-8;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;2766;NA;NA;30/04/2009 0:00;5/01/2017 0:00;ALLTHERAPIST.COM;33;4;9;3088;0;0;41;34;12104;3720;7963891;NA;NA;41;8;BENIGNA
B0_315;45;9;UTF-8;MW2101.CODFW.WMNET;PRIVATE, S-MAXAGE=0, MAX-AGE=0, MUST-REVALIDATE;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;WIKIPEDIA.ORG;47;41;4;6464;0;0;55;53;39038;7072;7966779;NA;NA;55;8;BENIGNA
B0_316;44;8;ISO-8859-1;APACHE;NA;345;US;FL;10/05/2000 0:00;11/10/2016 0:00;LEVEILLEE.NET;12;4;3;972;0;0;14;16;15901;1118;NA;NA;NA;14;2;BENIGNA
B0_317;45;8;ISO-8859-1;APACHE;NA;226;US;MISSOURI;28/09/2007 16:06;28/03/2017 18:24;RUSKINHIGHSCHOOL.ORG;44;0;2;4044;0;0;46;46;82259;4204;7973416;NA;NA;46;2;BENIGNA
B0_318;64;13;UTF-8;SERVER;NA;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;AMAZON.COM;10;2;6;1197;0;0;14;17;1374;1503;NA;NA;NA;14;4;BENIGNA
B0_319;52;9;UTF-8;CLOUDFLARE-NGINX;NO-CACHE, MUST-REVALIDATE, MAX-AGE=0;NA;CA;ON;17/09/1998 0:00;10/11/2016 0:00;LABRADORWEST.COM;10;2;6;1197;0;0;14;17;1374;1503;NA;NA;NA;14;4;BENIGNA
B0_32;47;11;UTF-8;APACHE;NA;10804;NA;NA;18/10/2004 0:00;2/07/2015 0:00;FIGHTLINE.COM;4;2;4;296;0;0;6;9;778;442;NA;NA;NA;6;2;BENIGNA
B0_320;54;10;UTF-8;SERVER;MAX-AGE=0, PRIVATE, MUST-REVALIDATE;NA;US;CA;9/12/2002 0:00;2/05/2014 0:00;GOODREADS.COM;37;0;5;7178;0;0;43;41;20954;7644;7982711;NA;NA;43;6;BENIGNA
B0_321;24;6;UTF-8;NGINX;NO-CACHE;NA;CA;ON;3/07/2002 0:00;2/07/2016 0:00;LEARNMICHIF.COM;12;2;7;984;0;0;16;16;1839;1292;NA;NA;NA;16;4;BENIGNA
B0_322;34;8;UTF-8;APACHE;NA;7255;NA;NA;29/07/2004 0:00;3/01/2016 0:00;FOODPAGES.CA;17;1;2;1661;0;0;23;26;10015;2167;8004495;NA;NA;23;6;BENIGNA
B0_323;64;11;ISO-8859-1;APACHE;PRIVATE, MUST-REVALIDATE;9498;GB;MIDDLESEX;27/04/2007 0:00;20/04/2017 0:00;ALTIUSDIRECTORY.COM;10;1;3;1256;0;0;14;16;1909;1580;8045091;NA;NA;14;4;BENIGNA
B0_324;43;9;ISO-8859-1;NA;NO-CACHE;6744;NA;NA;28/11/1999 0:00;9/09/2013 0:00;PIPL.COM;22;3;8;2267;0;0;28;31;9811;2701;8126180;NA;NA;28;6;BENIGNA
B0_325;52;10;UTF-8;APACHE;MAX-AGE=60;17167;NA;NA;7/05/1998 0:00;16/09/2016 0:00;KUSPORTS.COM;10;1;4;1257;0;0;14;15;1919;1555;8127079;NA;NA;14;4;BENIGNA
B0_326;24;7;ISO-8859-1;APACHE;NA;318;NA;NA;NA;NA;GOODSTART.CO.ZA;21;1;8;1606;0;0;25;13;1276;1914;NA;NA;NA;25;4;BENIGNA
B0_327;68;13;UTF-8;NGINX;NA;NA;US;ARIZONA;30/11/2006 0:00;17/04/2015 0:00;LYRICSMODE.COM;20;1;4;1900;0;0;24;25;15998;2204;8224935;NA;NA;24;4;BENIGNA
B0_328;42;8;UTF-8;NA;NO-CACHE;NA;US;CA;22/02/1996 0:00;16/01/2015 0:00;MYSPACE.COM;28;20;2;2780;0;0;32;36;27390;3064;NA;NA;NA;32;4;BENIGNA
B0_329;58;12;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;CA;18/04/2001 0:00;27/09/2016 0:00;247SPORTS.COM;50;42;4;6256;0;0;58;63;63202;6896;8226698;NA;NA;58;8;BENIGNA
B0_33;42;9;ISO-8859-1;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;AU;QUEENSLAND;22/03/2006 0:00;22/03/2017 0:00;FAMOUSWHY.COM;15;6;10;950;0;0;17;18;1327;1110;NA;NA;NA;17;2;BENIGNA
B0_330;30;6;UTF-8;NGINX;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;8751;US;FL;30/04/2016 0:00;4/10/2016 0:00;BRAZZERSPORNSTARS.COM;15;2;6;1528;0;0;19;17;5586;1860;8227783;NA;NA;19;4;BENIGNA
B0_331;43;12;ISO-8859;APACHE;NA;5653;NA;NA;25/09/2000 0:00;23/11/2015 0:00;CONCORDIA.CA;8;0;3;803;0;0;12;12;2190;1097;8229057;NA;NA;12;4;BENIGNA
B0_332;28;7;UTF-8;APACHE;PRIVATE, MUST-REVALIDATE, MAX-AGE=0;12846;US;NC;9/05/2000 17:31;11/10/2016 0:20;ABOUTUS.ORG;17;12;3;2314;0;0;23;27;21419;2740;8229499;NA;NA;23;6;BENIGNA
B0_333;49;11;UTF-8;MW2185.CODFW.WMNET;PRIVATE, S-MAXAGE=0, MAX-AGE=0, MUST-REVALIDATE;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;WIKIPEDIA.ORG;31;24;8;4739;0;0;37;37;18554;5195;8244799;NA;NA;37;6;BENIGNA
B0_334;99;22;ISO-8859-1;MICROSOFT-IIS;NA;2346;SC;OTHER;10/08/2016 0:00;13/08/2016 0:00;MP3SHAKE.COM;19;5;5;2137;0;0;23;29;17922;2425;8251676;NA;NA;23;4;BENIGNA
B0_335;72;15;ISO-8859-1;NA;NA;33528;NA;NA;NA;NA;LOOT.CO.ZA;18;4;4;2083;0;0;22;28;17862;2371;8251676;NA;NA;22;4;BENIGNA
B0_336;89;17;UTF-8;GSE;NO-CACHE, NO-STORE, MAX-AGE=0, MUST-REVALIDATE;37836;US;CA;31/07/2000 0:00;29/06/2016 0:00;BLOGSPOT.COM;55;6;14;4155;0;0;59;53;45079;4533;8360516;NA;NA;59;4;BENIGNA
B0_337;35;7;UTF-8;GSE;PRIVATE, MAX-AGE=0;38115;US;CA;31/07/2000 0:00;29/06/2016 0:00;BLOGSPOT.COM;45;3;7;3507;0;0;49;46;42286;3857;8375690;NA;NA;49;4;BENIGNA
B0_338;58;10;ISO-8859-1;NGINX;NA;NA;CA;ON;14/07/1998 4:00;11/07/2016 9:21;HOUROFPOWER.ORG;5;0;3;620;0;0;7;8;626;770;8376440;NA;NA;7;2;BENIGNA
B0_339;67;12;ISO-8859-1;APACHE;NA;197;US;FL;10/02/2000 0:00;28/02/2017 0:00;ENLIGHTENEDEQUITATION.COM;9;1;3;1283;0;0;13;14;1697;1631;8377193;NA;NA;13;4;BENIGNA
B0_34;38;8;ISO-8859-1;NA;NO-CACHE;6746;NA;NA;28/11/1999 0:00;9/09/2013 0:00;PIPL.COM;35;8;14;3072;0;0;41;31;9718;3506;1282209;NA;NA;41;6;BENIGNA
B0_340;86;13;ISO-8859-1;ROXEN;NA;13747;US;IL;3/05/2004 0:00;4/05/2016 0:00;MCHENRYCOUNTYSPORTS.COM;20;0;2;2487;0;0;26;18;2587;2979;8527626;NA;NA;26;6;BENIGNA
B0_341;49;9;ISO-8859-1;NGINX;NA;162;US;TX;11/11/1999 0:00;16/04/2016 0:00;DWI.COM;19;6;9;1720;0;0;25;27;2880;2138;NA;NA;NA;25;6;BENIGNA
B0_342;61;13;UTF-8;CLOUDFLARE-NGINX;MAX-AGE=2;NA;US;WA;3/04/2011 0:00;11/03/2017 0:00;LOCALFINANCIAL.NET;31;5;8;4514;0;0;39;40;26105;5168;8552044;NA;NA;39;8;BENIGNA
B0_343;72;12;ISO-8859-1;APACHE;NA;363;CYPRUS;NA;4/07/2007 0:00;22/02/2017 0:00;ADULTCOMICSBOX.COM;28;2;5;2490;0;0;32;29;18969;2802;8572376;NA;NA;32;4;BENIGNA
B0_344;65;12;UTF-8;CLOUDFLARE-NGINX;PUBLIC, MAX-AGE=7200;NA;US;CO;28/09/1996 0:00;26/09/2016 0:00;SONGLYRICS.COM;9;0;3;1194;0;0;13;12;1736;1498;NA;NA;NA;13;4;BENIGNA
B0_345;39;7;ISO-8859-1;CLOUDFLARE-NGINX;NA;NA;NA;NA;2/08/2010 0:00;4/05/2016 0:00;WORDSDOMINATION.COM;28;6;13;2721;0;0;30;29;15626;2879;NA;NA;NA;30;2;BENIGNA
B0_346;55;12;UTF-8;SERVER;NO-CACHE;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;AMAZON.COM;36;27;7;4405;0;0;42;47;46271;4833;NA;NA;NA;42;6;BENIGNA
B0_347;51;10;UTF-8;CLOUDFLARE-NGINX;PUBLIC, MAX-AGE=7200;NA;US;CO;28/09/1996 0:00;26/09/2016 0:00;SONGLYRICS.COM;39;3;8;3637;0;0;45;37;44294;4127;NA;NA;NA;45;6;BENIGNA
B0_348;30;6;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;NJ;30/12/1999 0:00;8/01/2016 0:00;WEICHERTFINANCIAL.COM;90;6;14;8646;0;0;92;100;95659;8808;8852912;NA;NA;92;2;BENIGNA
B0_349;40;9;UTF-8;NGINX;NA;NA;NA;NA;1/07/2007 5:40;8/12/2016 14:01;CENSUS-ONLINE.US;16;11;2;2272;0;0;20;26;16035;2576;8858811;NA;NA;20;4;BENIGNA
B0_35;118;28;UTF-8;NGINX;NA;NA;US;CA;3/03/2000 0:00;12/01/2017 0:00;WORDPRESS.COM;10;2;6;970;0;0;14;11;1484;1298;NA;NA;NA;14;4;BENIGNA
B0_350;61;11;UTF-8;NGINX;NO-CACHE;NA;US;CALIFORNIA;24/09/2006 0:00;26/08/2015 0:00;SCRIBD.COM;25;20;3;3252;0;0;29;35;36967;3540;8882452;NA;NA;29;4;BENIGNA
B0_352;74;16;UTF-8;NGINX;NA;NA;US;NJ;3/10/1997 0:00;3/08/2014 0:00;WEIRDNJ.COM;8;1;3;1088;0;0;14;13;2036;1524;8891403;NA;NA;14;6;BENIGNA
B0_353;40;9;UTF-8;ATS;NA;622;US;CA;18/01/1995 0:00;26/08/2015 0:00;YAHOO.COM;8;1;3;1088;0;0;14;13;2036;1524;8891403;NA;NA;14;6;BENIGNA
B0_354;43;8;US-ASCII;MICROSOFT-IIS;NA;324;NA;NA;26/09/2003 0:00;17/06/2016 0:00;WORDIQ.COM;25;2;6;2444;0;0;31;17;1984;2874;NA;NA;NA;31;6;BENIGNA
B0_355;98;16;UTF-8;NGINX;PRIVATE, NO-STORE, NO-CACHE, MAX-AGE=0;6730;US;CA;6/08/2002 0:00;5/08/2013 0:00;SMUGMUG.COM;22;10;9;2784;0;0;28;30;14114;3312;9047644;NA;NA;28;6;BENIGNA
B0_356;39;9;UTF-8;YOUTUBEFRONTEND;NO-CACHE;NA;US;CA;15/02/2005 0:00;14/01/2017 0:00;YOUTUBE.COM;63;54;5;6884;0;0;73;70;57005;7630;9050047;NA;NA;73;10;BENIGNA
B0_358;58;9;US-ASCII;NA;NA;324;US;CO;15/08/1995 0:00;13/07/2016 0:00;BLOCKBUSTER.COM;14;0;1;1794;0;0;18;18;2242;2102;9055116;NA;NA;18;4;BENIGNA
B0_359;60;11;ISO-8859-1;CLOUDFLARE-NGINX;NA;NA;US;ILLINOIS;28/08/2001 0:00;28/04/2015 0:00;VIVIDSEATS.COM;29;22;3;4932;0;0;35;41;23578;5392;NA;NA;NA;35;6;BENIGNA
B0_36;73;12;UTF-8;APACHE-COYOTE;NO-CACHE= SET-COOKIE;17908;NA;NA;9/01/2007 0:00;30/04/2013 0:00;WORTHPOINT.COM;17;12;3;2396;0;0;23;25;26621;2856;1288779;NA;NA;23;6;BENIGNA
B0_360;38;8;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;UT;26/05/1997 0:00;23/04/2017 0:00;GENFORUM.COM;23;7;7;1967;0;0;29;24;6542;2417;9206535;NA;NA;29;6;BENIGNA
B0_361;37;7;UTF-8;OPENRESTY;MAX-AGE=300;NA;US;NY;8/06/2006 0:00;21/04/2017 0:00;TUMBLR.COM;4;0;3;268;0;0;6;6;557;444;NA;NA;NA;6;2;BENIGNA
B0_362;27;6;UTF-8;APACHE;NA;NA;AU;QUEENSLAND;19/07/2010 20:03;20/09/2016 13:11;REACHOUTRESCUE.ORG;40;13;14;3781;0;0;46;44;34101;4253;9217729;NA;NA;46;6;BENIGNA
B0_363;42;7;UTF-8;OPENRESTY;MAX-AGE=0, PRIVATE, MUST-REVALIDATE;NA;US;IL;27/11/2006 0:00;2/03/2017 0:00;PERKYPARROTS.COM;19;15;3;2864;0;0;23;26;10465;3168;9223551;NA;NA;23;4;BENIGNA
B0_364;41;8;US-ASCII;MICROSOFT-IIS;NA;324;US;KANSAS;4/07/2001 23:21;19/04/2017 17:24;ROTARYFIRST100.ORG;10;3;5;1202;0;0;14;16;1335;1500;NA;NA;NA;14;4;BENIGNA
B0_365;49;10;UTF-8;APACHE;PRIVATE, MUST-REVALIDATE, S-MAXAGE=0, MAX-AGE=0;66441;US;MO;20/05/1996 0:00;24/10/2016 0:00;ANSWERS.COM;14;1;3;1567;0;0;18;20;6818;1859;9227189;NA;NA;18;4;BENIGNA
B0_366;36;8;UTF-8;MW2239.CODFW.WMNET;PRIVATE, S-MAXAGE=0, MAX-AGE=0, MUST-REVALIDATE;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;WIKIPEDIA.ORG;85;73;9;7506;0;0;91;96;107416;7962;9236503;NA;NA;91;6;BENIGNA
B0_367;70;12;UTF-8;MICROSOFT-IIS;PRIVATE;41417;US;MO;NA;NA;EMERSONNETWORKPOWER.CO.IN;7;4;3;752;0;0;9;12;892;922;9247798;NA;NA;9;2;BENIGNA
B0_368;58;9;US-ASCII;MICROSOFT-HTTPAPI;NA;324;NA;NA;8/09/2004 0:00;28/02/2017 0:00;TURKCEBILGI.COM;15;10;3;2344;0;0;19;17;6649;2668;9269608;NA;NA;19;4;BENIGNA
B0_369;30;7;ISO-8859-1;APACHE;NO-STORE;NA;US;CA;22/04/1997 0:00;22/02/2017 0:00;MYLIFE.COM;31;26;2;4412;0;0;37;37;27412;4848;NA;NA;NA;37;6;BENIGNA
B0_37;38;7;US-ASCII;MICROSOFT-HTTPAPI;NA;324;AU;NSW;5/07/2008 0:00;30/08/2016 0:00;INTERCEDER.NET;13;7;7;1068;0;0;15;13;1006;1216;1439915;NA;NA;15;2;BENIGNA
B0_370;54;10;ISO-8859-1;APACHE;NA;5438;US;TX;17/07/2000 0:00;3/03/2017 0:00;MIDTEXMAPPING.COM;40;9;9;4562;0;0;44;44;49870;4884;9301984;NA;NA;44;4;BENIGNA
B0_371;50;10;ISO-8859-1;NGINX;NA;243;US;WISCONSIN;21/05/2007 21:12;27/03/2014 15:06;BALLOTPEDIA.ORG;13;8;2;2382;0;0;17;20;7775;2682;9305610;NA;NA;17;4;BENIGNA
B0_372;69;12;ISO-8859-1;NA;PRIVATE, NO-CACHE, NO-STORE, MUST-REVALIDATE;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;FACEBOOK.COM;48;36;10;5347;0;0;54;50;43924;5787;9329949;NA;NA;54;6;BENIGNA
B0_373;41;8;UTF-8;APACHE;NA;NA;JP;NA;8/03/2016 0:00;27/02/2017 0:00;TUTORGIG.COM;34;11;4;3699;0;0;40;38;27522;4153;9330623;NA;NA;40;6;BENIGNA
B0_374;99;15;UTF-8;MICROSOFT-IIS;NO-CACHE;NA;CA;ON;23/12/1995 0:00;8/02/2017 0:00;MONTREALGAZETTE.COM;20;2;6;2010;0;0;24;24;13434;2334;9331749;NA;NA;24;4;BENIGNA
B0_375;57;10;UTF-8;NGINX;NO-CACHE, MUST-REVALIDATE, MAX-AGE=0;NA;SE;INDAL;19/12/2006 0:00;17/12/2016 0:00;CELEBPUNANI.COM;16;0;3;1345;0;0;18;19;18597;1495;9332545;NA;NA;18;2;BENIGNA
B0_376;40;9;ISO-8859-1;APACHE;NA;NA;US;MO;29/12/2005 0:00;30/09/2015 0:00;SDSUFANS.COM;21;0;2;2021;0;0;23;25;26799;2165;9333178;NA;NA;23;2;BENIGNA
B0_377;51;11;UTF-8;NGINX;MAX-AGE=0, PRIVATE, MUST-REVALIDATE;58090;US;CA;20/11/2007 0:00;13/05/2016 0:00;ARCHDAILY.COM;2;0;1;132;0;0;2;2;124;132;NA;NA;NA;2;0;BENIGNA
B0_378;88;16;UTF-8;NGINX;NA;NA;NA;NA;21/05/1997 0:00;26/07/2016 0:00;COMICBOOKRESOURCES.COM;30;0;4;3207;0;0;34;50;48750;3527;9499268;NA;NA;34;4;BENIGNA
B0_379;50;10;ISO-8859-1;APACHE;NA;NA;NA;NA;NA;NA;NS.CA;94;3;8;6904;0;0;98;103;197501;7208;9514827;NA;NA;98;4;BENIGNA
B0_380;63;12;US-ASCII;MICROSOFT-HTTPAPI;NA;1853;NA;NA;27/03/1998 0:00;15/10/2016 0:00;GOTIGERSGO.COM;104;0;2;7535;0;0;106;124;204971;7683;9518036;NA;NA;106;2;BENIGNA
B0_381;47;9;UTF-8;ATS;PRIVATE;NA;US;CA;22/11/2003 0:00;1/05/2014 0:00;FLICKR.COM;55;45;5;6240;0;0;63;64;69305;6824;NA;NA;NA;63;8;BENIGNA
B0_382;82;13;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;FLORIDA;2/10/2007 0:00;20/07/2014 0:00;CORPORATIONWIKI.COM;31;26;6;3286;0;0;37;45;28351;3776;9532801;NA;NA;37;6;BENIGNA
